blue_win,blue_kills,blue_deaths,blue_assists,blue_kda,red_kills,red_deaths,red_assists,red_kda,blue_Tank,red_Tank,blue_Mage,red_Mage,blue_Assassin,red_Assassin,blue_Marksman,red_Marksman,blue_Support,red_Support,blue_Fighter,red_Fighter,rank_score_red,rank_score_blue
0,22,34,39,1.7941176470588236,34,22,72,4.818181818181818,85547,450214,377159,163422,315303,173306,0,173306,168644,163422,203375,450214,34.4,33.6
1,31,20,38,3.45,20,31,21,1.3225806451612903,117156,0,353976,212280,553681,430433,292417,170702,294256,54216,261264,588497,36.8,36.0
0,10,22,9,0.8636363636363636,21,10,28,4.9,185195,0,0,83072,211525,281682,69890,187665,0,83072,51282,293706,34.2,31.6
0,1,16,2,0.1875,16,1,25,41.0,71180,118605,73288,68300,90991,0,0,68140,34704,68300,123587,118605,38.4,38.4
0,27,37,38,1.7567567567567568,37,27,71,4.0,0,464385,281775,0,385040,296769,171780,495792,135707,0,520747,761154,38.4,39.2
1,27,11,34,5.545454545454546,11,28,20,1.1071428571428572,0,106392,273208,83886,241879,134124,88286,81818,72770,50238,129727,106392,35.2,36.4
0,31,41,56,2.1219512195121952,41,31,76,3.774193548387097,237568,0,371916,461972,410445,888964,171066,206250,0,167804,237568,594796,36.0,36.8
1,35,30,46,2.7,30,35,54,2.4,210000,163912,791818,528275,675718,786217,181384,0,116100,285923,210000,707777,36.8,36.8
1,32,21,47,3.761904761904762,21,32,26,1.46875,595484,65960,91740,0,115284,270667,0,116844,91740,146770,710768,483397,35.2,36.6
1,31,21,48,3.761904761904762,21,31,33,1.7419354838709677,173964,0,347717,112140,0,271388,216015,147953,132587,112140,389094,271388,37.6,36.8
0,11,27,13,0.8888888888888888,27,11,60,7.909090909090909,187595,0,135187,0,0,280579,62330,111384,0,66040,187595,346619,34.4,32.8
1,37,17,70,6.294117647058823,16,37,27,1.162162162162162,263632,0,530462,160524,0,249792,249520,210000,243808,160524,550286,249792,36.0,36.0
0,39,37,72,3.0,37,39,71,2.769230769230769,258560,0,209685,919166,0,740250,306374,340254,209685,236768,258560,1082394,36.8,35.4
0,32,31,49,2.6129032258064515,31,32,53,2.625,306663,342288,444902,563028,509904,301767,0,215430,182070,179340,553735,644055,37.2,32.8
0,25,32,29,1.6875,32,25,57,3.56,88407,0,298299,383015,299506,493440,174356,449289,298299,383015,387913,256416,36.8,34.4
0,18,21,37,2.619047619047619,21,18,45,3.6666666666666665,113496,197865,114288,289341,138814,416580,119112,132171,194665,91476,252310,416580,36.0,35.0
1,36,16,67,6.4375,16,36,26,1.1666666666666667,173082,175756,249120,274586,337106,307763,423825,252275,129896,84821,422202,175756,34.8,33.6
1,42,22,54,4.363636363636363,22,42,29,1.2142857142857142,289187,52425,459235,146835,108444,315117,165368,116268,347404,263103,289187,367542,35.2,34.4
0,25,25,43,2.72,25,25,58,3.32,358100,217680,214425,374980,0,509872,353187,180684,109476,118164,248624,470736,36.0,35.2
1,44,33,92,4.121212121212121,32,45,50,1.8222222222222222,367074,0,252784,493616,673014,304776,283458,253664,252784,198615,756630,304776,35.2,35.0
0,30,44,42,1.6363636363636365,44,30,79,4.1,384087,0,246833,0,136292,398783,136292,252320,246833,0,384087,398783,35.0,35.0
1,35,25,72,4.28,25,35,33,1.6571428571428573,458869,85173,116472,0,0,443330,172774,133172,116472,0,458869,233659,33.2,35.0
0,8,23,12,0.8695652173913043,23,8,32,6.875,194139,64550,150639,115188,82269,113892,52479,106404,47151,0,172920,293630,35.2,34.4
0,4,21,2,0.2857142857142857,21,4,16,9.25,26180,52722,116856,0,91124,84029,39096,89463,65276,0,142190,136751,34.2,35.2
1,39,31,63,3.2903225806451615,31,39,37,1.7435897435897436,0,89023,148187,161686,263536,209100,374472,274264,148187,250709,263536,377380,37.6,36.8
0,9,19,9,0.9473684210526315,19,9,18,4.111111111111111,24213,90596,117326,32480,0,88528,64680,82841,60029,32480,81510,179124,36.0,36.8
1,26,6,25,8.5,6,26,6,0.46153846153846156,0,82729,340096,154920,135642,0,119004,155232,221092,27874,0,160851,36.8,36.0
0,17,39,21,0.9743589743589743,39,17,50,5.235294117647059,196841,351750,231862,0,89408,320238,0,0,142454,0,145496,671988,35.2,32.6
1,39,20,42,4.05,20,39,15,0.8974358974358975,0,82401,178304,114780,496811,294410,0,219120,107112,0,389699,262427,40.0,36.8
1,40,40,63,2.575,40,40,58,2.45,0,213405,214380,0,862341,870384,598774,311814,214380,199890,249168,883899,33.2,34.2
0,5,12,4,0.75,12,6,19,5.166666666666667,0,112044,48249,111300,217200,109752,64170,0,48249,0,106896,333096,34.4,32.8
0,24,35,29,1.5142857142857142,35,25,50,3.4,86548,383352,374043,212400,419025,177170,210630,177170,0,212400,86548,383352,36.0,33.6
1,26,30,35,2.033333333333333,30,26,37,2.576923076923077,0,0,180922,515486,1196532,310658,302770,506771,180922,174818,893762,605914,35.2,35.2
1,35,23,48,3.608695652173913,22,35,32,1.542857142857143,173292,0,142545,280631,171402,147303,377955,405718,142545,106560,173292,0,36.8,35.2
0,16,24,23,1.625,23,16,20,2.6875,53100,141752,148668,304242,254328,0,107460,165032,0,105072,456096,141752,36.8,37.6
0,10,19,9,1.0,19,11,22,3.727272727272727,72450,0,211791,141888,0,279816,144491,71810,0,36840,139750,174768,35.2,36.0
0,7,20,8,0.75,20,7,23,6.142857142857143,0,0,138933,125352,85767,241415,35880,51723,25669,33480,202516,149543,36.0,32.8
0,31,40,46,1.925,40,31,88,4.129032258064516,298061,347958,438336,577235,529990,293165,338472,544710,197040,260640,586755,347958,37.6,38.4
1,7,2,7,7.0,2,7,1,0.42857142857142855,26369,42122,0,25270,17844,30782,0,22774,11280,0,55493,42122,35.2,34.2
1,29,16,50,4.9375,16,29,32,1.6551724137931034,66240,217268,168854,168518,0,109284,179004,315769,0,83446,245244,109284,36.8,36.8
1,47,25,86,5.32,25,47,39,1.3617021276595744,0,577044,1680426,854262,1139202,0,592938,1140228,0,854262,1042722,577044,35.2,33.6
0,12,26,15,1.0384615384615385,26,12,28,4.5,0,38336,152159,227736,0,229632,152159,220044,0,0,0,157016,38.4,33.6
0,12,22,10,1.0,22,12,27,4.083333333333333,0,52812,269205,0,111000,296503,179020,205693,45945,0,0,219692,40.0,36.8
1,30,18,35,3.611111111111111,18,30,23,1.3666666666666667,103800,65750,163156,255995,207765,237442,143520,227029,163156,228850,0,0,33.4,35.2
0,15,27,14,1.0740740740740742,27,15,25,3.466666666666667,0,0,371801,131105,273299,548227,0,436650,211599,219226,273299,0,35.2,34.4
1,39,31,61,3.225806451612903,30,39,41,1.8205128205128205,368408,247968,179928,263764,236944,0,179928,309754,0,263764,368408,247968,37.6,36.0
0,9,22,11,0.9090909090909091,22,9,31,5.888888888888889,114565,35424,82698,0,144288,0,38368,83138,27489,0,148666,0,36.0,37.6
1,38,26,59,3.730769230769231,25,38,36,1.605263157894737,253392,161994,654522,0,214815,198480,454255,406014,415082,115344,253392,277338,35.2,35.2
1,22,5,20,8.4,5,22,6,0.5,40208,52848,179751,23478,162793,54441,67390,104014,0,23478,160098,107289,33.2,32.8
1,30,9,45,8.333333333333334,9,30,15,0.8,199975,172150,251148,223285,0,0,87373,67670,251148,66080,199975,87835,33.2,33.6
1,27,21,44,3.380952380952381,21,27,29,1.8518518518518519,0,0,146484,202290,177716,214395,453843,472386,146484,331926,177716,417720,35.2,33.0
1,57,33,82,4.212121212121212,32,57,28,1.0526315789473684,499488,179704,284206,265486,0,145977,505792,500451,258656,0,499488,179704,34.4,33.6
0,31,40,41,1.8,40,31,40,2.5806451612903225,88451,0,147706,437540,366986,471748,311058,430356,0,0,285491,216180,36.8,32.2
0,32,39,51,2.128205128205128,39,33,46,2.5757575757575757,0,607266,624592,170758,508656,310964,512928,0,130000,170758,244736,918230,37.6,36.8
0,22,36,31,1.4722222222222223,36,22,54,4.090909090909091,0,176036,0,610204,0,346680,459838,591480,142051,365004,142051,421236,36.0,34.0
0,7,20,8,0.75,19,7,13,4.571428571428571,80260,22666,0,83930,0,83930,95220,49950,0,22666,54675,84623,37.6,33.2
1,45,25,67,4.48,25,45,32,1.2666666666666666,239728,0,388617,669523,240560,138346,247536,334681,0,473188,239728,0,33.0,34.0
1,38,17,49,5.117647058823529,16,38,21,0.9736842105263158,129766,212661,0,165200,237952,165200,604920,229348,0,0,237952,212661,38.4,40.0
0,0,0,0,0.0,0,0,0,0.0,0,0,61,0,71,0,0,0,0,0,0,0,36.4,35.2
0,26,29,46,2.4827586206896552,29,26,54,3.1923076923076925,525626,360954,0,368748,285923,652308,565900,249824,0,173768,811549,534722,35.2,34.4
0,20,31,41,1.967741935483871,31,20,51,4.1,418125,109380,206385,219000,0,698172,247569,167552,316557,0,418125,410178,36.0,38.4
0,16,30,17,1.1,30,16,44,4.625,201466,92565,246534,139022,191437,281320,227731,142298,53136,0,148330,289245,33.6,34.4
1,43,25,70,4.52,25,43,32,1.3255813953488371,236800,130442,255552,202815,331920,207750,418204,148408,428732,130442,568720,207750,32.0,36.4
0,23,32,24,1.46875,32,23,56,3.8260869565217392,109752,0,421214,707903,0,490735,343504,209640,243344,707903,287622,281095,36.8,38.4
1,46,27,60,3.925925925925926,27,46,44,1.5434782608695652,405500,175070,700208,286104,0,197445,444352,309592,255856,141544,405500,175070,36.0,40.0
0,21,40,31,1.3,40,21,65,5.0,190078,112572,108144,254000,179550,246960,431149,170898,215705,254000,117828,359532,39.2,39.2
0,31,40,33,1.6,40,31,59,3.193548387096774,162456,0,534530,283322,443400,1315920,744090,244640,0,172004,162456,615954,36.8,37.6
1,21,16,28,3.0625,16,21,24,1.9047619047619047,167986,0,301748,147875,199770,369818,395730,119172,301748,81246,167986,169400,36.0,34.2
1,32,16,66,6.125,16,32,33,1.53125,359712,387715,639399,0,254224,0,175070,326604,105984,71840,463833,315875,34.4,32.8
0,16,23,18,1.4782608695652173,23,16,50,4.5625,0,0,87725,307574,173180,201750,280735,374240,254927,139854,340382,201750,36.0,36.0
1,41,22,68,4.954545454545454,22,41,26,1.170731707317073,376768,237360,522158,311020,300101,220095,218385,166614,443757,139464,536885,237360,35.2,36.0
1,41,26,56,3.730769230769231,26,41,41,1.6341463414634145,477957,138632,350874,0,298503,0,294457,424275,0,0,302719,138632,37.6,35.2
0,28,31,56,2.7096774193548385,30,28,54,3.0,0,293386,170492,581346,0,181230,477617,0,170492,400116,0,293386,33.8,36.0
1,29,14,37,4.714285714285714,14,29,16,1.0344827586206897,103164,207335,0,136084,235952,249026,651977,0,0,0,103164,456361,38.4,40.0
0,4,20,5,0.45,20,4,22,10.5,0,93643,90540,139792,54531,103848,144684,170687,77256,35944,50868,0,35.2,33.4
0,9,28,8,0.6071428571428571,28,9,44,8.0,53847,290362,192063,130481,0,0,83336,308036,0,130481,0,290362,36.0,34.2
1,33,12,53,7.166666666666667,12,33,14,0.7878787878787878,146575,0,422730,349367,203910,305162,464286,284304,203340,92191,350485,165802,34.6,32.0
0,15,33,21,1.0909090909090908,33,15,46,5.266666666666667,0,0,375122,331729,316678,206025,285970,677446,0,132379,195990,206025,36.8,35.2
0,7,19,5,0.631578947368421,19,7,38,8.142857142857142,110196,139022,163086,175956,112368,242100,85965,114096,53298,67860,222564,139022,36.8,36.2
0,22,33,33,1.6666666666666667,33,22,44,3.5,0,134732,302515,296837,381039,0,177282,605866,0,431569,381039,0,36.0,34.2
0,5,19,5,0.5263157894736842,19,5,25,8.8,18180,84777,0,139930,172777,105558,176440,69900,18180,36128,47457,84777,35.0,33.6
0,31,35,48,2.257142857142857,35,31,50,2.7419354838709675,0,602112,258160,253776,595323,202410,216420,339714,400822,0,595323,550746,36.8,32.0
0,12,32,6,0.5625,32,13,60,7.076923076923077,170674,0,0,181118,296470,0,87329,405645,0,0,333088,0,35.4,34.0
0,19,29,22,1.4137931034482758,29,20,48,3.85,193443,81972,71100,174916,0,0,0,322221,71100,174916,108468,0,36.0,31.0
1,22,5,19,8.2,5,22,6,0.5,103176,0,158107,88914,85217,0,83083,167574,96697,77597,126983,54063,33.2,35.0
0,15,31,19,1.096774193548387,30,15,44,4.933333333333334,202746,86460,0,0,0,352212,366079,139620,0,0,202746,438672,36.0,34.4
0,15,20,13,1.4,20,15,39,3.933333333333333,18972,0,128493,117219,46107,0,40240,215672,0,117219,153332,80432,33.8,31.6
0,15,26,20,1.3461538461538463,25,15,42,4.466666666666667,72380,0,147735,234739,61550,0,49338,275332,86185,62820,72380,88374,33.6,32.6
0,17,41,14,0.7560975609756098,41,17,39,4.705882352941177,143923,0,398225,377192,0,199095,144937,0,108936,377192,143923,199095,33.6,30.8
0,27,45,34,1.3555555555555556,45,27,50,3.5185185185185186,0,0,307836,610172,726126,590840,379113,456607,0,173166,255792,0,33.4,31.6
0,22,45,39,1.3555555555555556,45,22,65,5.0,0,0,312390,380509,163198,416205,115404,519491,107880,380509,204510,201660,32.4,32.2
0,23,30,48,2.3666666666666667,30,23,68,4.260869565217392,362481,305524,237488,524632,0,342108,243456,0,143481,524632,456488,647632,35.2,34.0
0,21,38,33,1.4210526315789473,38,21,44,3.9047619047619047,214882,116736,131274,208290,0,0,0,385785,0,208290,130754,116736,35.2,32.0
0,35,45,50,1.8888888888888888,45,35,59,2.9714285714285715,179844,0,250750,424878,147537,292264,147537,393603,250750,424878,179844,292264,34.2,32.0
0,10,31,14,0.7741935483870968,31,10,41,7.2,88924,248723,196249,0,68690,114348,292726,138762,64910,0,88924,248723,32.2,35.2
1,30,16,59,5.5625,16,30,30,1.5333333333333334,180460,0,379715,0,0,320022,589730,136487,109308,282139,180460,465674,36.8,36.0
1,48,32,63,3.46875,32,48,58,1.875,0,237072,516159,435522,334746,0,574600,679562,497561,173138,626075,237072,33.6,36.8
1,28,13,31,4.538461538461538,13,28,15,1.0,167748,112236,172616,117780,409069,0,0,155543,69560,172518,333270,166974,32.8,36.0
1,35,21,67,4.857142857142857,20,35,39,1.6857142857142857,208860,207090,452526,114264,0,199050,203310,345621,141050,114264,390266,406140,35.0,34.4
1,25,14,46,5.071428571428571,14,25,25,1.56,173992,0,322686,369574,0,375057,253184,135174,148694,234400,0,375057,32.8,34.8
0,9,23,12,0.9130434782608695,22,9,29,5.666666666666667,54189,47655,107436,92818,85877,0,136106,87208,45486,0,61950,47655,33.6,38.4
1,28,19,56,4.421052631578948,19,28,30,1.75,216660,172032,276530,226744,0,62930,0,136019,276530,163814,216660,172032,35.2,36.0
0,33,37,44,2.081081081081081,37,33,60,2.9393939393939394,0,146367,118896,396756,0,641188,504027,309791,118896,244432,0,456158,36.8,38.4
0,40,48,74,2.375,48,43,81,3.0,0,0,454551,310165,603748,942936,263152,667915,454551,212370,340596,375858,36.8,32.8
0,43,48,56,2.0625,48,43,61,2.5348837209302326,473688,0,239936,755208,305966,755208,594592,306935,239936,682116,473688,682116,34.6,34.4
1,34,26,63,3.730769230769231,26,34,37,1.8529411764705883,0,90365,374459,134550,399990,434337,136955,202620,372301,160986,534787,229166,36.8,35.4
0,45,45,82,2.8222222222222224,44,45,76,2.6666666666666665,254928,440768,355727,0,434445,619848,175014,553314,141362,0,254928,803000,36.0,36.8
0,7,30,14,0.7,30,7,27,8.142857142857142,59216,89958,36088,103556,53181,156437,0,138801,36088,37176,112397,89958,35.0,32.8
1,34,20,43,3.85,20,34,35,1.6176470588235294,0,0,354700,129909,490688,175798,387783,308401,107196,129909,0,175798,33.8,35.2
0,47,47,76,2.617021276595745,47,47,73,2.5531914893617023,458938,297177,596972,640811,649448,0,628572,622466,0,252800,458938,603908,35.8,36.0
0,10,28,14,0.8571428571428571,28,10,38,6.6,116064,243013,217752,317255,72320,311288,84887,0,190355,0,72320,382633,37.6,32.0
0,20,27,26,1.7037037037037037,27,20,36,3.15,170254,142571,105336,206865,437890,463409,0,459824,105336,142571,608144,0,34.2,32.0
0,21,36,29,1.3888888888888888,36,21,45,3.857142857142857,66340,0,226860,462144,226860,205455,137020,313323,0,284582,66340,177562,32.0,33.0
1,21,11,26,4.2727272727272725,11,21,20,1.4761904761904763,83963,48240,142506,89331,176204,401489,0,224430,142506,48240,260167,173110,33.2,31.8
1,40,29,58,3.3793103448275863,28,40,39,1.675,343118,148083,181706,229105,0,0,235344,112896,181706,229105,343118,148083,33.2,32.0
0,16,27,25,1.5185185185185186,27,17,27,3.176470588235294,172998,356500,277576,214020,0,245824,256870,408238,160300,214020,172998,356500,34.4,33.6
1,21,14,56,5.5,14,21,29,2.0476190476190474,288861,172578,238384,169316,0,169316,462441,162246,328870,0,198375,172578,34.4,36.4
0,6,21,9,0.7142857142857143,21,6,31,8.666666666666666,34248,0,0,117008,131974,90090,50913,259567,0,34200,166222,0,33.6,30.8
1,32,13,45,5.923076923076923,13,32,12,0.78125,67770,45423,134771,86427,306453,307991,0,83996,0,0,239452,45423,34.6,32.0
1,33,24,67,4.166666666666667,24,33,45,2.090909090909091,0,0,627286,435381,751910,214590,455051,0,147082,435381,208005,214590,32.0,36.0
0,47,43,73,2.7906976744186047,43,48,73,2.4166666666666665,296055,0,440594,885383,0,307598,565251,623833,440594,251920,296055,660578,36.8,32.0
1,16,8,19,4.375,8,16,11,1.1875,0,0,67720,119524,223370,0,135970,110472,0,32536,86020,86988,36.8,35.0
0,18,24,41,2.4583333333333335,24,18,43,3.7222222222222223,173824,0,169540,743569,145145,502632,247652,455378,87142,129883,314685,245440,38.4,35.2
1,45,37,75,3.2432432432432434,37,45,37,1.6444444444444444,0,403218,934902,537852,366948,436194,661397,672946,288337,376362,366948,241728,35.8,36.6
0,7,23,9,0.6956521739130435,23,8,43,8.25,65760,0,48852,111144,113772,294941,81818,417772,48852,0,179532,132639,40.0,33.6
1,36,18,37,4.055555555555555,18,36,27,1.25,0,0,0,412430,1072420,499472,411912,463090,0,412430,660508,253792,36.0,36.8
0,33,39,57,2.3076923076923075,38,33,52,2.727272727272727,211905,0,656313,536652,204855,682436,257920,541361,166572,0,211905,390104,37.6,33.6
1,2,2,0,1.0,2,2,2,2.0,0,820,3486,1228,2028,2118,2812,820,674,0,2028,2938,36.0,32.8
1,39,14,47,6.142857142857143,14,39,15,0.7435897435897436,0,0,266518,151893,205985,109236,400686,214022,91949,82093,118032,109236,36.0,35.4
0,27,32,35,1.9375,32,29,49,2.793103448275862,139269,195495,113556,283520,291839,169400,165676,307784,196265,114120,348399,195495,34.8,34.0
0,10,23,10,0.8695652173913043,23,10,34,5.7,147355,216082,0,140296,162165,279409,69510,257013,50769,84821,258751,131261,35.4,35.8
0,13,22,17,1.3636363636363635,22,13,29,3.923076923076923,105456,136214,245588,302242,0,104352,62810,89694,182778,0,105456,136214,34.4,31.2
1,33,16,36,4.3125,16,33,24,1.2121212121212122,88627,0,334096,242694,473989,112140,284635,70210,88627,0,0,220824,35.2,35.2
1,42,29,90,4.551724137931035,29,42,64,2.2142857142857144,778127,131222,289561,0,0,494816,200970,458515,289561,131222,577337,476784,36.0,31.2
0,22,41,18,0.975609756097561,41,22,35,3.4545454545454546,108756,206523,197680,92345,81752,106848,105384,162540,46728,0,108756,313371,34.4,32.4
0,28,42,65,2.2142857142857144,42,28,75,4.178571428571429,251310,115500,0,572536,0,181006,355892,166096,0,115500,251310,181006,35.0,30.8
1,47,33,56,3.121212121212121,33,47,49,1.7446808510638299,0,145314,776628,174930,655732,215355,237936,435186,143702,0,692910,360669,35.6,36.0
1,37,36,74,3.0833333333333335,36,37,56,2.4864864864864864,519254,112452,203985,255856,0,673021,169988,218835,203985,112452,339732,198330,32.6,29.0
0,16,25,17,1.32,25,16,24,3.0625,170730,236064,204841,220365,169918,179312,115092,166768,89749,0,340648,415376,33.6,34.8
0,20,28,26,1.6428571428571428,28,20,36,3.2,162134,206115,132639,342887,81895,0,81895,317405,132639,342887,162134,206115,36.0,32.0
1,34,22,42,3.4545454545454546,22,34,28,1.4705882352941178,0,0,492158,86416,205860,175714,399735,212112,115452,86416,379586,175714,33.0,33.0
1,64,37,76,3.7837837837837838,37,64,43,1.25,0,214110,894975,432004,380394,310114,707105,310114,0,195780,357426,450334,30.8,36.8
1,25,14,34,4.214285714285714,14,26,17,1.1923076923076923,68790,0,129649,173534,148330,363920,293197,222285,0,66530,68790,116724,32.25,34.8
1,38,19,36,3.8947368421052633,19,38,22,1.0789473684210527,0,0,114768,213605,113736,283167,116880,283475,114768,0,113736,52191,34.6,34.4
0,38,39,53,2.3333333333333335,39,38,58,2.5526315789473686,335160,307666,547504,593826,0,723420,290139,354330,547504,247488,335160,684748,32.6,35.0
1,23,14,41,4.571428571428571,14,23,11,1.0869565217391304,0,114864,266681,227386,162232,63980,134667,140101,266681,63980,162232,202149,35.5,33.6
0,11,25,23,1.36,25,11,41,6.0,0,107520,116052,70300,104448,88803,66040,221546,54180,70300,158628,107520,32.8,30.8
1,23,24,34,2.375,24,23,41,2.8260869565217392,197835,0,213713,86614,295977,140829,259804,230244,83622,86614,197835,256509,36.8,38.4
1,30,9,44,8.222222222222221,9,30,10,0.6333333333333333,47808,0,90574,64470,138333,133752,362733,64470,90574,0,164268,133752,38.4,38.4
1,13,11,19,2.909090909090909,11,13,13,1.8461538461538463,54324,0,104286,102474,38776,120894,109142,67587,33536,18420,93100,65370,36.8,38.4
1,40,22,53,4.2272727272727275,22,40,33,1.375,0,0,0,282164,498807,344736,502912,396157,147589,107136,363754,428780,33.4,34.6
